api_name,short_version,os,device,automation_backend,long_name,long_version,recommended_backend_version,deprecated_backend_versions,supported_backend_versions
"firefox","34","Linux","","webdriver","Firefox","34.0.","","",""
"firefox","35","Linux","","webdriver","Firefox","35.0.","","",""
"firefox","36","Linux","","webdriver","Firefox","36.0.4.","","",""
"firefox","37","Linux","","webdriver","Firefox","37.0.","","",""
"firefox","38","Linux","","webdriver","Firefox","38.0.1.","","",""
"firefox","39","Linux","","webdriver","Firefox","39.0.","","",""
"firefox","40","Linux","","webdriver","Firefox","40.0.","","",""
"firefox","41","Linux","","webdriver","Firefox","41.0.","","",""
"firefox","42","Linux","","webdriver","Firefox","42.0.","","",""
"firefox","43","Linux","","webdriver","Firefox","43.0.","","",""
"firefox","44","Linux","","webdriver","Firefox","44.0.","","",""
"firefox","45","Linux","","webdriver","Firefox","45.0.","","",""
"chrome","26","Linux","","webdriver","Google Chrome","26.0.1410.63.","","",""
"chrome","27","Linux","","webdriver","Google Chrome","27.0.1453.93.","","",""
"chrome","28","Linux","","webdriver","Google Chrome","28.0.1500.95.","","",""
"chrome","29","Linux","","webdriver","Google Chrome","29.0.1547.76.","","",""
"chrome","30","Linux","","webdriver","Google Chrome","30.0.1599.114.","","",""
"chrome","31","Linux","","webdriver","Google Chrome","31.0.1650.63.","","",""
"chrome","32","Linux","","webdriver","Google Chrome","32.0.1700.107.","","",""
"chrome","33","Linux","","webdriver","Google Chrome","33.0.1750.149.","","",""
"chrome","34","Linux","","webdriver","Google Chrome","34.0.1847.120.","","",""
"chrome","35","Linux","","webdriver","Google Chrome","35.0.1916.153.","","",""
"chrome","36","Linux","","webdriver","Google Chrome","36.0.1985.125.","","",""
"chrome","37","Linux","","webdriver","Google Chrome","37.0.2062.102.","","",""
"chrome","38","Linux","","webdriver","Google Chrome","38.0.2125.101.","","",""
"chrome","39","Linux","","webdriver","Google Chrome","39.0.2171.65.","","",""
"chrome","40","Linux","","webdriver","Google Chrome","40.0.2214.94.","","",""
"chrome","41","Linux","","webdriver","Google Chrome","41.0.2272.76.","","",""
"chrome","42","Linux","","webdriver","Google Chrome","42.0.2311.90.","","",""
"chrome","43","Linux","","webdriver","Google Chrome","43.0.2357.65.","","",""
"chrome","44","Linux","","webdriver","Google Chrome","44.0.2403.125.","","",""
"chrome","45","Linux","","webdriver","Google Chrome","45.0.2454.85.","","",""
"chrome","46","Linux","","webdriver","Google Chrome","46.0.2490.71","","",""
"chrome","47","Linux","","webdriver","Google Chrome","47.0.2526.73","","",""
"chrome","48","Linux","","webdriver","Google Chrome","48.0.2564.97","","",""
"safari","10","Mac 10.11","","webdriver","Safari","10.0.","","",""
"internet explorer","10","Windows 2008","","webdriver","Internet Explorer","10.0.9200.17089.","","",""
"firefox","4","Windows 2008","","webdriver","Firefox","4.0.1.","","",""
"firefox","5","Windows 2008","","webdriver","Firefox","5.0.1.","","",""
"firefox","6","Windows 2008","","webdriver","Firefox","6.0.2.","","",""
"firefox","7","Windows 2008","","webdriver","Firefox","7.0.","","",""
"firefox","8","Windows 2008","","webdriver","Firefox","8.0.1.","","",""
"firefox","9","Windows 2008","","webdriver","Firefox","9.0.1.","","",""
"firefox","10","Windows 2008","","webdriver","Firefox","10.0.2.","","",""
"firefox","11","Windows 2008","","webdriver","Firefox","11.0.","","",""
"firefox","12","Windows 2008","","webdriver","Firefox","12.0.","","",""
"firefox","13","Windows 2008","","webdriver","Firefox","13.0.1.","","",""
"firefox","14","Windows 2008","","webdriver","Firefox","14.0.1.","","",""
"firefox","15","Windows 2008","","webdriver","Firefox","15.0.1.","","",""
"firefox","16","Windows 2008","","webdriver","Firefox","16.0.1.","","",""
"firefox","17","Windows 2008","","webdriver","Firefox","17.0.1.","","",""
"firefox","18","Windows 2008","","webdriver","Firefox","18.0.2.","","",""
"firefox","19","Windows 2008","","webdriver","Firefox","19.0.","","",""
"firefox","20","Windows 2008","","webdriver","Firefox","20.0.","","",""
"firefox","21","Windows 2008","","webdriver","Firefox","21.0b1.","","",""
"firefox","22","Windows 2008","","webdriver","Firefox","22.0.","","",""
"firefox","23","Windows 2008","","webdriver","Firefox","23.0.1.","","",""
"firefox","24","Windows 2008","","webdriver","Firefox","24.0.","","",""
"firefox","25","Windows 2008","","webdriver","Firefox","25.0b2.","","",""
"firefox","26","Windows 2008","","webdriver","Firefox","26.0.","","",""
"firefox","27","Windows 2008","","webdriver","Firefox","27.0.","","",""
"firefox","28","Windows 2008","","webdriver","Firefox","28.0.","","",""
"firefox","29","Windows 2008","","webdriver","Firefox","29.0.","","",""
"firefox","30","Windows 2008","","webdriver","Firefox","30.0.","","",""
"firefox","31","Windows 2008","","webdriver","Firefox","31.0.","","",""
"firefox","32","Windows 2008","","webdriver","Firefox","32.0.","","",""
"firefox","33","Windows 2008","","webdriver","Firefox","33.0.","","",""
"firefox","34","Windows 2008","","webdriver","Firefox","34.0.","","",""
"firefox","35","Windows 2008","","webdriver","Firefox","35.0.","","",""
"firefox","36","Windows 2008","","webdriver","Firefox","36.0.","","",""
"firefox","37","Windows 2008","","webdriver","Firefox","37.0.1.","","",""
"firefox","38","Windows 2008","","webdriver","Firefox","38.0.5.","","",""
"firefox","39","Windows 2008","","webdriver","Firefox","39.0.","","",""
"firefox","40","Windows 2008","","webdriver","Firefox","40.0.","","",""
"firefox","41","Windows 2008","","webdriver","Firefox","41.0.","","",""
"firefox","42","Windows 2008","","webdriver","Firefox","42.0.","","",""
"firefox","43","Windows 2008","","webdriver","Firefox","43.0.","","",""
"firefox","44","Windows 2008","","webdriver","Firefox","44.0.","","",""
"firefox","45","Windows 2008","","webdriver","Firefox","45.0.","","",""
"firefox","46","Windows 2008","","webdriver","Firefox","46.0.","","",""
"firefox","47","Windows 2008","","webdriver","Firefox","47.0.","","",""
"firefox","48","Windows 2008","","webdriver","Firefox","48.0.","","",""
"firefox","49","Windows 2008","","webdriver","Firefox","49.0.","","",""
"firefox","50","Windows 2008","","webdriver","Firefox","50.0.","","",""
"firefox","51","Windows 2008","","webdriver","Firefox","51.0.","","",""
"firefox","52","Windows 2008","","webdriver","Firefox","52.0.","","",""
"firefox","53","Windows 2008","","webdriver","Firefox","53.0.","","",""
"firefox","54","Windows 2008","","webdriver","Firefox","54.0.","","",""
"firefox","55","Windows 2008","","webdriver","Firefox","55.0.","","",""
"firefox","56","Windows 2008","","webdriver","Firefox","56.0.","","",""
"firefox","57","Windows 2008","","webdriver","Firefox","57.0.","","",""
"firefox","58","Windows 2008","","webdriver","Firefox","58.0.","","",""
"firefox","59","Windows 2008","","webdriver","Firefox","59.0.","","",""
"firefox","60","Windows 2008","","webdriver","Firefox","60.0.","","",""
"firefox","beta","Windows 2008","","webdriver","Firefox","beta.","","",""
"firefox","dev","Windows 2008","","webdriver","Firefox","dev.","","",""
"chrome","26","Windows 2008","","webdriver","Google Chrome","26.0.1410.43.","","",""
"chrome","27","Windows 2008","","webdriver","Google Chrome","27.0.1453.116.","","",""
"chrome","28","Windows 2008","","webdriver","Google Chrome","28.0.1500.95.","","",""
"chrome","29","Windows 2008","","webdriver","Google Chrome","29.0.1547.76.","","",""
"chrome","30","Windows 2008","","webdriver","Google Chrome","30.0.1599.65.","","",""
"chrome","31","Windows 2008","","webdriver","Google Chrome","31.0.1650.63.","","",""
"chrome","32","Windows 2008","","webdriver","Google Chrome","32.0.1700.107.","","",""
"chrome","33","Windows 2008","","webdriver","Google Chrome","33.0.1750.146.","","",""
"chrome","34","Windows 2008","","webdriver","Google Chrome","34.0.1847.116.","","",""
"chrome","35","Windows 2008","","webdriver","Google Chrome","35.0.1916.114.","","",""
"chrome","36","Windows 2008","","webdriver","Google Chrome","36.0.1985.125.","","",""
"chrome","37","Windows 2008","","webdriver","Google Chrome","37.0.2062.94.","","",""
"chrome","38","Windows 2008","","webdriver","Google Chrome","38.0.2125.101.","","",""
"chrome","39","Windows 2008","","webdriver","Google Chrome","39.0.2171.65.","","",""
"chrome","40","Windows 2008","","webdriver","Google Chrome","40.0.2214.93.","","",""
"chrome","41","Windows 2008","","webdriver","Google Chrome","41.0.2272.76.","","",""
"chrome","42","Windows 2008","","webdriver","Google Chrome","42.0.2311.90.","","",""
"chrome","43","Windows 2008","","webdriver","Google Chrome","43.0.2357.65.","","",""
"chrome","44","Windows 2008","","webdriver","Google Chrome","44.0.2403.125.","","",""
"chrome","45","Windows 2008","","webdriver","Google Chrome","45.0.2454.93.","","",""
"chrome","46","Windows 2008","","webdriver","Google Chrome","46.0.2490.71","","",""
"chrome","47","Windows 2008","","webdriver","Google Chrome","47.0.2526.73","","",""
"chrome","48","Windows 2008","","webdriver","Google Chrome","48.0.2564.82","","",""
"chrome","49","Windows 2008","","webdriver","Google Chrome","49.0.2623.87","","",""
"chrome","50","Windows 2008","","webdriver","Google Chrome","50.0.2661.75","","",""
"chrome","51","Windows 2008","","webdriver","Google Chrome","51.0.2704.63","","",""
"chrome","52","Windows 2008","","webdriver","Google Chrome","52.0.2743.82","","",""
"chrome","53","Windows 2008","","webdriver","Google Chrome","53.0.2785.89","","",""
"chrome","54","Windows 2008","","webdriver","Google Chrome","54.0.2840.59","","",""
"chrome","55","Windows 2008","","webdriver","Google Chrome","55.0.2883.75","","",""
"chrome","56","Windows 2008","","webdriver","Google Chrome","56.0.2924.76","","",""
"chrome","57","Windows 2008","","webdriver","Google Chrome","57.0.2987.98","","",""
"chrome","58","Windows 2008","","webdriver","Google Chrome","58.0.3029.81","","",""
"chrome","59","Windows 2008","","webdriver","Google Chrome","59.0.3071.86","","",""
"chrome","60","Windows 2008","","webdriver","Google Chrome","60.0.3112.78","","",""
"chrome","61","Windows 2008","","webdriver","Google Chrome","61.0.3163.79","","",""
"chrome","62","Windows 2008","","webdriver","Google Chrome","62.0.3202.62","","",""
"chrome","63","Windows 2008","","webdriver","Google Chrome","63.0.3239.84","","",""
"chrome","64","Windows 2008","","webdriver","Google Chrome","64.0.3282.119","","",""
"chrome","65","Windows 2008","","webdriver","Google Chrome","65.0.3325.146","","",""
"chrome","66","Windows 2008","","webdriver","Google Chrome","66.0.3359.117","","",""
"chrome","beta","Windows 2008","","webdriver","Google Chrome","beta.","","",""
"chrome","dev","Windows 2008","","webdriver","Google Chrome","dev.","","",""
"safari","11","Mac 10.12","","webdriver","Safari","11.0.","","",""
"firefox","32","Mac 10.10","","webdriver","Firefox","32.0.","","",""
"firefox","33","Mac 10.10","","webdriver","Firefox","33.0.","","",""
"firefox","34","Mac 10.10","","webdriver","Firefox","34.0.","","",""
"firefox","35","Mac 10.10","","webdriver","Firefox","35.0.","","",""
"firefox","36","Mac 10.10","","webdriver","Firefox","36.0.","","",""
"firefox","37","Mac 10.10","","webdriver","Firefox","37.0.2.","","",""
"firefox","38","Mac 10.10","","webdriver","Firefox","38.0.1.","","",""
"firefox","39","Mac 10.10","","webdriver","Firefox","39.0.","","",""
"firefox","40","Mac 10.10","","webdriver","Firefox","40.0.","","",""
"firefox","41","Mac 10.10","","webdriver","Firefox","41.0.","","",""
"firefox","42","Mac 10.10","","webdriver","Firefox","42.0.","","",""
"firefox","43","Mac 10.10","","webdriver","Firefox","43.0.","","",""
"firefox","44","Mac 10.10","","webdriver","Firefox","44.0.","","",""
"firefox","45","Mac 10.10","","webdriver","Firefox","45.0.","","",""
"firefox","46","Mac 10.10","","webdriver","Firefox","46.0.","","",""
"firefox","47","Mac 10.10","","webdriver","Firefox","47.0.","","",""
"firefox","beta","Mac 10.10","","webdriver","Firefox","beta.","","",""
"firefox","dev","Mac 10.10","","webdriver","Firefox","dev.","","",""
"safari","8","Mac 10.10","","webdriver","Safari","8.0.","","",""
"chrome","37","Mac 10.10","","webdriver","Google Chrome","37.0.2062.120.","","",""
"chrome","38","Mac 10.10","","webdriver","Google Chrome","38.0.2125.101.","","",""
"chrome","39","Mac 10.10","","webdriver","Google Chrome","39.0.2171.65.","","",""
"chrome","40","Mac 10.10","","webdriver","Google Chrome","40.0.2214.93.","","",""
"chrome","41","Mac 10.10","","webdriver","Google Chrome","41.0.2272.76.","","",""
"chrome","42","Mac 10.10","","webdriver","Google Chrome","42.0.2311.135.","","",""
"chrome","43","Mac 10.10","","webdriver","Google Chrome","43.0.2357.65.","","",""
"chrome","44","Mac 10.10","","webdriver","Google Chrome","44.0.2403.125.","","",""
"chrome","45","Mac 10.10","","webdriver","Google Chrome","45.0.2454.93.","","",""
"chrome","46","Mac 10.10","","webdriver","Google Chrome","46.0.2490.71","","",""
"chrome","47","Mac 10.10","","webdriver","Google Chrome","47.0.2526.73","","",""
"chrome","48","Mac 10.10","","webdriver","Google Chrome","48.0.2564.97","","",""
"chrome","49","Mac 10.10","","webdriver","Google Chrome","49.0.2623.112","","",""
"chrome","50","Mac 10.10","","webdriver","Google Chrome","50.0.2661.94","","",""
"chrome","51","Mac 10.10","","webdriver","Google Chrome","51.0.2704.63","","",""
"chrome","52","Mac 10.10","","webdriver","Google Chrome","52.0.2743.82","","",""
"chrome","53","Mac 10.10","","webdriver","Google Chrome","53.0.2785.89","","",""
"chrome","54","Mac 10.10","","webdriver","Google Chrome","54.0.2840.59","","",""
"chrome","55","Mac 10.10","","webdriver","Google Chrome","55.0.2883.75","","",""
"chrome","56","Mac 10.10","","webdriver","Google Chrome","56.0.2924.76","","",""
"chrome","57","Mac 10.10","","webdriver","Google Chrome","57.0.2987.98","","",""
"chrome","58","Mac 10.10","","webdriver","Google Chrome","58.0.3029.81","","",""
"chrome","59","Mac 10.10","","webdriver","Google Chrome","59.0.3071.86","","",""
"chrome","60","Mac 10.10","","webdriver","Google Chrome","60.0.3112.78","","",""
"chrome","61","Mac 10.10","","webdriver","Google Chrome","61.0.3163.79","","",""
"chrome","62","Mac 10.10","","webdriver","Google Chrome","62.0.3202.62","","",""
"chrome","63","Mac 10.10","","webdriver","Google Chrome","63.0.3239.84","","",""
"chrome","64","Mac 10.10","","webdriver","Google Chrome","64.0.3282.119","","",""
"chrome","65","Mac 10.10","","webdriver","Google Chrome","65.0.3325.146","","",""
"chrome","66","Mac 10.10","","webdriver","Google Chrome","66.0.3359.117","","",""
"chrome","beta","Mac 10.10","","webdriver","Google Chrome","beta.","","",""
"chrome","dev","Mac 10.10","","webdriver","Google Chrome","dev.","","",""
"android","7.0","Linux","GalaxyS9HDGoogleAPI","webdriver","Samsung Galaxy S9 HD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS9HDGoogleAPI","webdriver","Samsung Galaxy S9 HD GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS8PlusWQHDGoogleAPI","webdriver","Samsung Galaxy S8 Plus WQHD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS8PlusWQHDGoogleAPI","webdriver","Samsung Galaxy S8 Plus WQHD GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS9FHDGoogleAPI","webdriver","Samsung Galaxy S9 FHD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS9FHDGoogleAPI","webdriver","Samsung Galaxy S9 FHD GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS8GoogleAPI","webdriver","Samsung Galaxy S8 GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS8GoogleAPI","webdriver","Samsung Galaxy S8 GoogleAPI Emulator","7.1.","","",""
"android","4.4","Linux","Nexus7FHD","webdriver","Google Nexus 7 HD Emulator","4.4.","","",""
"android","7.0","Linux","GalaxyS6GoogleAPI","webdriver","Samsung Galaxy S6 GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS6GoogleAPI","webdriver","Samsung Galaxy S6 GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS9PlusHDGoogleAPI","webdriver","Samsung Galaxy S9 Plus HD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS9PlusHDGoogleAPI","webdriver","Samsung Galaxy S9 Plus HD GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS8HDGoogleAPI","webdriver","Samsung Galaxy S8 HD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS8HDGoogleAPI","webdriver","Samsung Galaxy S8 HD GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","PixelCGoogleAPI","webdriver","Google Pixel C GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","PixelCGoogleAPI","webdriver","Google Pixel C GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS8WQHDGoogleAPI","webdriver","Samsung Galaxy S8 WQHD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS8WQHDGoogleAPI","webdriver","Samsung Galaxy S8 WQHD GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS7EdgeGoogleAPI","webdriver","Samsung Galaxy S7 Edge GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS7EdgeGoogleAPI","webdriver","Samsung Galaxy S7 Edge GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS9PlusFHDGoogleAPI","webdriver","Samsung Galaxy S9 Plus FHD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS9PlusFHDGoogleAPI","webdriver","Samsung Galaxy S9 Plus FHD GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS7EdgeWQHDGoogleAPI","webdriver","Samsung Galaxy S7 Edge WQHD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS7EdgeWQHDGoogleAPI","webdriver","Samsung Galaxy S7 Edge WQHD GoogleAPI Emulator","7.1.","","",""
"android","4.4","Linux","Nexus4","webdriver","LG Nexus 4 Emulator","4.4.","","",""
"android","4.4","Linux","android","webdriver","Android Emulator","4.4.","","",""
"android","5.0","Linux","android","webdriver","Android Emulator","5.0.","","",""
"android","5.1","Linux","android","webdriver","Android Emulator","5.1.","","",""
"android","6.0","Linux","android","webdriver","Android Emulator","6.0.","","",""
"android","4.4","Linux","GalaxyNexus","webdriver","Samsung Galaxy Nexus Emulator","4.4.","","",""
"android","7.0","Linux","GalaxyS7EdgeHDGoogleAPI","webdriver","Samsung Galaxy S7 Edge HD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS7EdgeHDGoogleAPI","webdriver","Samsung Galaxy S7 Edge HD GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS7WQHDGoogleAPI","webdriver","Samsung Galaxy S7 WQHD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS7WQHDGoogleAPI","webdriver","Samsung Galaxy S7 WQHD GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS8PlusGoogleAPI","webdriver","Samsung Galaxy S8 Plus GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS8PlusGoogleAPI","webdriver","Samsung Galaxy S8 Plus GoogleAPI Emulator","7.1.","","",""
"android","4.4","Linux","GalaxyS3","webdriver","Samsung Galaxy S3 Emulator","4.4.","","",""
"android","7.0","Linux","GalaxyS7HDGoogleAPI","webdriver","Samsung Galaxy S7 HD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS7HDGoogleAPI","webdriver","Samsung Galaxy S7 HD GoogleAPI Emulator","7.1.","","",""
"android","4.4","Linux","GalaxyS4","webdriver","Samsung Galaxy S4 Emulator","4.4.","","",""
"android","7.0","Linux","GalaxyS8PlusFHDGoogleAPI","webdriver","Samsung Galaxy S8 Plus FHD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS8PlusFHDGoogleAPI","webdriver","Samsung Galaxy S8 Plus FHD GoogleAPI Emulator","7.1.","","",""
"android","4.4","Linux","Nexus7C","webdriver","Google Nexus 7C Emulator","4.4.","","",""
"android","7.0","Linux","GalaxyTabS3GoogleAPI","webdriver","Samsung Galaxy Tab S3 GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyTabS3GoogleAPI","webdriver","Samsung Galaxy Tab S3 GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS7GoogleAPI","webdriver","Samsung Galaxy S7 GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS7GoogleAPI","webdriver","Samsung Galaxy S7 GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","PixelGoogleAPI","webdriver","Google Pixel GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","PixelGoogleAPI","webdriver","Google Pixel GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS9WQHDGoogleAPI","webdriver","Samsung Galaxy S9 WQHD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS9WQHDGoogleAPI","webdriver","Samsung Galaxy S9 WQHD GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS8PlusHDGoogleAPI","webdriver","Samsung Galaxy S8 Plus HD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS8PlusHDGoogleAPI","webdriver","Samsung Galaxy S8 Plus HD GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyTabA10GoogleAPI","webdriver","Samsung Galaxy Tab A 10 GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyTabA10GoogleAPI","webdriver","Samsung Galaxy Tab A 10 GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS9PlusWQHDGoogleAPI","webdriver","Samsung Galaxy S9 Plus WQHD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS9PlusWQHDGoogleAPI","webdriver","Samsung Galaxy S9 Plus WQHD GoogleAPI Emulator","7.1.","","",""
"android","4.4","Linux","KindleFireHD","webdriver","Amazon Kindle Fire HD 8.9 Emulator","4.4.","","",""
"android","7.0","Linux","GalaxyS8FHDGoogleAPI","webdriver","Samsung Galaxy S8 FHD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS8FHDGoogleAPI","webdriver","Samsung Galaxy S8 FHD GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS7EdgeFHDGoogleAPI","webdriver","Samsung Galaxy S7 Edge FHD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS7EdgeFHDGoogleAPI","webdriver","Samsung Galaxy S7 Edge FHD GoogleAPI Emulator","7.1.","","",""
"android","7.0","Linux","GalaxyS7FHDGoogleAPI","webdriver","Samsung Galaxy S7 FHD GoogleAPI Emulator","7.0.","","",""
"android","7.1","Linux","GalaxyS7FHDGoogleAPI","webdriver","Samsung Galaxy S7 FHD GoogleAPI Emulator","7.1.","","",""
"internet explorer","9","Windows 2008","","webdriver","Internet Explorer","9.0.8112.16421.","","",""
"iphone","10.0","Mac 10.11","iPhone 5s","appium","iPhone 5s Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.2","Mac 10.11","iPhone 5s","appium","iPhone 5s Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.0","Mac 10.11","iPhone SE","appium","iPhone SE Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.2","Mac 10.11","iPhone SE","appium","iPhone SE Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","10.0","Mac 10.11","iPad Air","appium","iPad Air Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","10.2","Mac 10.11","iPad Air","appium","iPad Air Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.0","Mac 10.11","iPhone 6s","appium","iPhone 6s Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.2","Mac 10.11","iPhone 6s","appium","iPhone 6s Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","10.0","Mac 10.11","iPad Simulator","appium","iPad Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","10.2","Mac 10.11","iPad Simulator","appium","iPad Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","10.0","Mac 10.11","iPad Pro (12.9-inch)","appium","iPad Pro (12.9 inch) Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","10.2","Mac 10.11","iPad Pro (12.9-inch)","appium","iPad Pro (12.9 inch) Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.0","Mac 10.11","iPhone 6s Plus","appium","iPhone 6s Plus Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.2","Mac 10.11","iPhone 6s Plus","appium","iPhone 6s Plus Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.0","Mac 10.11","iPhone 7","appium","iPhone 7 Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.2","Mac 10.11","iPhone 7","appium","iPhone 7 Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.0","Mac 10.11","iPhone 6","appium","iPhone 6 Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.2","Mac 10.11","iPhone 6","appium","iPhone 6 Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.0","Mac 10.11","iPhone 5","appium","iPhone 5 Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.2","Mac 10.11","iPhone 5","appium","iPhone 5 Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.0","Mac 10.11","iPhone 7 Plus","appium","iPhone 7 Plus Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.2","Mac 10.11","iPhone 7 Plus","appium","iPhone 7 Plus Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","10.0","Mac 10.11","iPad Air 2","appium","iPad Air 2 Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"ipad","10.2","Mac 10.11","iPad Air 2","appium","iPad Air 2 Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.0","Mac 10.11","iPhone Simulator","appium","iPhone Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.2","Mac 10.11","iPhone Simulator","appium","iPhone Simulator","10.2.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"iphone","10.0","Mac 10.11","iPhone 6 Plus","appium","iPhone 6 Plus Simulator","10.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
